"time","chain1/permissions.db","chain1/wallet/txs.db","chain1/wallet","chain1/blocks/index","chain1/blocks","chain1/database","chain1/entities.db","chain1/chunks/chunks.db","chain1/chunks/data/stream-8b716d263d7e47558fc5a4a9bab2a5bb","chain1/chunks/data/stream-35a1ee2c51d2160356fd7bbea6bc4089","chain1/chunks/data/source","chain1/chunks/data","chain1/chunks/collect.db","chain1/chunks","chain1/chainstate","chain1"
"4245.341992855072","72.0","560.0","6060.0","108.0","115828.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122260.0"
"4250.121314287187","76.0","564.0","5800.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122004.0"
"4255.435190677643","76.0","564.0","5800.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122004.0"
"4260.1896584033975","76.0","564.0","5936.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122144.0"
"4265.49311375618","76.0","564.0","5936.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122144.0"
"4270.33867764473","76.0","564.0","5936.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122144.0"
"4275.1467826366425","76.0","564.0","6064.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122272.0"
"4280.464143514633","76.0","568.0","5804.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122008.0"
"4285.314198732376","76.0","568.0","5804.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122008.0"
"4290.0566313266745","76.0","568.0","5944.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122152.0"
"4295.423634290695","76.0","568.0","5944.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122152.0"
"4300.275907039641","76.0","568.0","5944.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122152.0"
"4305.109072685242","76.0","572.0","6072.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122280.0"
"4310.361669063568","76.0","572.0","6072.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122280.0"
"4315.139701604843","76.0","572.0","6072.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122280.0"
"4320.458835840225","76.0","572.0","6204.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122416.0"
"4325.3251547813425","76.0","572.0","6204.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122416.0"
"4330.134835481645","76.0","572.0","6204.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122416.0"
"4335.4337220191965","76.0","572.0","6332.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122544.0"
"4340.2260580062875","76.0","576.0","6200.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122408.0"
"4345.026895046234","76.0","576.0","6200.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122408.0"
"4350.293278455734","76.0","576.0","6200.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122408.0"
"4355.0575823783865","76.0","576.0","6336.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122548.0"
"4360.2279727458945","76.0","576.0","6336.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122548.0"
"4365.4982414245615","76.0","576.0","6464.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122676.0"
"4370.360557317734","76.0","576.0","6464.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122676.0"
"4375.1775958538055","76.0","580.0","6204.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122412.0"
"4380.056618928909","76.0","580.0","6204.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122412.0"
"4385.377651691437","76.0","580.0","6344.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122556.0"
"4390.1542530059805","76.0","580.0","6344.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122556.0"
"4395.4630138874045","76.0","580.0","6472.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122684.0"
"4400.284163236618","76.0","580.0","6472.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122684.0"
"4405.090407848358","76.0","580.0","6472.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","64.0","122684.0"
"4410.420205593109","76.0","580.0","6080.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","122292.0"
"4415.256716489792","76.0","580.0","6216.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","122432.0"
"4420.0726857185355","76.0","580.0","6216.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","122432.0"
"4425.304973125458","76.0","580.0","6216.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","122432.0"
"4430.1941854953775","76.0","584.0","6092.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","122308.0"
"4435.096559762955","76.0","584.0","6092.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","122308.0"
"4440.387982606888","76.0","584.0","6092.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","122308.0"
"4445.235104084015","76.0","584.0","6220.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","122436.0"
"4450.0427942276","76.0","584.0","6220.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","122436.0"
"4455.3651258945465","76.0","584.0","6220.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","122436.0"
"4460.144473552704","76.0","584.0","6348.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","122564.0"
"4465.089925289154","76.0","584.0","6348.0","112.0","115832.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","122564.0"
"4470.402921915053","76.0","588.0","6216.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138816.0"
"4475.200702905655","76.0","588.0","6216.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138816.0"
"4480.419299840927","76.0","588.0","6356.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138960.0"
"4485.246134519577","76.0","588.0","6356.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138960.0"
"4490.036821603775","76.0","588.0","6356.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138960.0"
"4495.3321340084085","76.0","588.0","6484.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","139088.0"
"4500.185629606247","76.0","588.0","6484.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","139088.0"
"4505.1885221004495","76.0","592.0","6224.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138824.0"
"4510.084796667099","76.0","592.0","6360.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138964.0"
"4515.076586723329","76.0","596.0","5972.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138572.0"
"4520.04398226738","76.0","596.0","5972.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138572.0"
"4525.34135222435","76.0","596.0","6108.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138712.0"
"4530.2237243652335","76.0","596.0","6108.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138712.0"
"4535.184467077255","76.0","596.0","6108.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138712.0"
"4540.2582943439475","76.0","596.0","6236.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138840.0"
"4545.077108383179","76.0","596.0","6236.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138840.0"
"4550.430024147035","76.0","596.0","6236.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138840.0"
"4555.2136635780325","76.0","600.0","6244.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138848.0"
"4560.045158386231","76.0","600.0","6244.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138848.0"
"4565.399380207062","76.0","600.0","6244.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138848.0"
"4570.202997922896","76.0","600.0","6372.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138976.0"
"4575.034474849701","76.0","600.0","6372.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138976.0"
"4580.292507648468","76.0","600.0","6372.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138976.0"
"4585.129564762116","76.0","604.0","6240.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138840.0"
"4590.484304904938","76.0","604.0","6240.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138840.0"
"4595.277133226396","76.0","604.0","6376.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138980.0"
"4600.130662679672","76.0","604.0","6376.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138980.0"
"4605.0021493434915","76.0","604.0","6376.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138980.0"
"4610.4037375450125","76.0","604.0","6504.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","139108.0"
"4615.211967945099","76.0","604.0","6504.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","139108.0"
"4620.483347892761","76.0","604.0","6504.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","139108.0"
"4625.2417743206015","76.0","608.0","6116.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138716.0"
"4630.172076463698","76.0","608.0","6252.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138856.0"
"4635.01762676239","76.0","608.0","6252.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138856.0"
"4640.1930539608","76.0","608.0","6252.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138856.0"
"4645.119985818863","76.0","612.0","6260.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138864.0"
"4650.479628801346","76.0","612.0","6260.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138864.0"
"4655.197046995163","76.0","612.0","6388.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138992.0"
"4660.417891979218","76.0","612.0","6388.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138992.0"
"4665.2059864997855","76.0","612.0","6388.0","116.0","132220.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","68.0","138992.0"
"4670.03137755394","76.0","616.0","6256.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","138864.0"
"4675.318772315979","76.0","616.0","6392.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139004.0"
"4680.029715538025","76.0","616.0","6392.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139004.0"
"4685.249214172363","76.0","616.0","6520.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139132.0"
"4690.486217975617","76.0","616.0","6520.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139132.0"
"4695.151069164276","76.0","616.0","6520.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139132.0"
"4700.432538032532","76.0","616.0","6648.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139260.0"
"4705.2053492069235","76.0","616.0","6648.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139260.0"
"4710.003262042999","76.0","616.0","6648.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139260.0"
"4715.210297346115","76.0","620.0","6388.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","138996.0"
"4720.4776623249045","76.0","620.0","6388.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","138996.0"
"4725.1981801986685","76.0","620.0","6388.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","138996.0"
"4730.492641210556","76.0","620.0","6528.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139140.0"
"4735.1891021728525","80.0","624.0","6268.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","138880.0"
"4740.046147823334","80.0","624.0","6268.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","138880.0"
"4745.4216260910025","80.0","624.0","6268.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","138880.0"
"4750.22105884552","80.0","624.0","6404.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139020.0"
"4755.02850985527","80.0","624.0","6404.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139020.0"
"4760.39284682274","80.0","624.0","6276.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","138892.0"
"4765.20797252655","80.0","624.0","6276.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","138892.0"
"4770.02293252945","80.0","624.0","6276.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","138892.0"
"4775.286241292954","80.0","624.0","6276.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","138892.0"
"4780.0822179317465","80.0","624.0","6404.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139020.0"
"4785.310148715973","80.0","624.0","6404.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139020.0"
"4790.024620771408","80.0","624.0","6404.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139020.0"
"4795.311666250229","80.0","624.0","6532.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139148.0"
"4800.1468653678885","80.0","624.0","6532.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139148.0"
"4805.39719247818","80.0","624.0","6532.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139148.0"
"4810.125947952271","80.0","632.0","6404.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139020.0"
"4815.426785469055","80.0","632.0","6544.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139164.0"
"4820.2383840084085","80.0","632.0","6544.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139164.0"
"4825.08117222786","80.0","632.0","6544.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139164.0"
"4830.375579595566","80.0","636.0","6412.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139028.0"
"4835.221645832062","80.0","636.0","6412.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139028.0"
"4840.459966659546","80.0","636.0","6412.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139028.0"
"4845.2121510505685","80.0","636.0","6548.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139168.0"
"4850.4547290802","80.0","636.0","6548.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139168.0"
"4855.205191850662","80.0","636.0","6548.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139168.0"
"4860.019995927812","80.0","636.0","6676.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139296.0"
"4865.33070230484","80.0","636.0","6676.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139296.0"
"4870.165103197098","80.0","640.0","6424.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139044.0"
"4875.0862119197855","80.0","640.0","6424.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139044.0"
"4880.383590221405","80.0","640.0","6424.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139044.0"
"4885.093535423279","80.0","640.0","6552.0","120.0","132224.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139172.0"
"4890.4060039520255","80.0","640.0","6288.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","138908.0"
"4895.1120240688315","80.0","640.0","6428.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139052.0"
"4900.388517618178","80.0","640.0","6428.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139052.0"
"4905.161247730255","80.0","640.0","6428.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139052.0"
"4910.421450614929","80.0","640.0","6556.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139180.0"
"4915.197047233582","80.0","640.0","6556.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139180.0"
"4920.446680068971","80.0","640.0","6556.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","68.0","139180.0"
"4925.293665885925","80.0","648.0","6428.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139052.0"
"4930.459183692932","80.0","648.0","6428.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139052.0"
"4935.1941945552835","80.0","648.0","6428.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139052.0"
"4940.046169042587","80.0","648.0","6564.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139192.0"
"4945.24650144577","80.0","648.0","6564.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139192.0"
"4950.109642267227","80.0","648.0","6692.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139320.0"
"4955.428591966629","80.0","652.0","6304.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138928.0"
"4960.286566734314","80.0","652.0","6304.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138928.0"
"4965.083646059036","80.0","652.0","6440.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139068.0"
"4970.355984687805","80.0","652.0","6440.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139068.0"
"4975.0429248809805","80.0","652.0","6176.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138800.0"
"4980.295299530029","80.0","652.0","6316.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138944.0"
"4985.095128774643","80.0","652.0","6316.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138944.0"
"4990.331626653671","80.0","652.0","6316.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138944.0"
"4995.106255292893","80.0","652.0","6444.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139072.0"
"5000.3719696998605","80.0","652.0","6444.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139072.0"
"5005.135068178177","80.0","652.0","6444.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139072.0"
"5010.22735953331","80.0","652.0","6572.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139200.0"
"5015.083761453629","80.0","660.0","6316.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138940.0"
"5020.425431728363","80.0","660.0","6316.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138940.0"
"5025.1931080818185","80.0","660.0","6452.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139080.0"
"5030.192308425902","80.0","660.0","6452.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139080.0"
"5035.4999651908865","80.0","660.0","6316.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138940.0"
"5040.397669553757","80.0","660.0","6316.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138940.0"
"5045.242833137512","80.0","660.0","6452.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139080.0"
"5050.039972066879","80.0","660.0","6452.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139080.0"
"5055.376637697221","80.0","660.0","6452.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139080.0"
"5060.100183486938","80.0","660.0","6584.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139212.0"
"5065.3196873664865","80.0","664.0","6196.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138820.0"
"5070.13184428215","80.0","664.0","6196.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138824.0"
"5075.289006471634","80.0","664.0","6332.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138960.0"
"5080.061707973479","80.0","664.0","6332.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138960.0"
"5085.327009677887","80.0","664.0","6332.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138960.0"
"5090.024528503418","80.0","664.0","6332.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","138960.0"
"5095.266212463379","80.0","664.0","6460.0","124.0","132228.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","139088.0"
"5100.0180180072775","80.0","668.0","6200.0","128.0","147800.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","154396.0"
"5105.275010347365","80.0","668.0","6200.0","128.0","147800.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","154396.0"
"5110.465050458908","80.0","668.0","6336.0","128.0","147800.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","154536.0"
"5115.165663719177","80.0","668.0","6336.0","128.0","147800.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","154536.0"
"5120.45666217804","80.0","668.0","6336.0","128.0","147800.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","154536.0"
"5125.179600715637","80.0","668.0","6464.0","128.0","147800.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","154664.0"
"5130.350256919861","80.0","668.0","6464.0","128.0","147800.0","16.0","40.0","28.0","4.0","4.0","4.0","16.0","24.0","84.0","72.0","154664.0"
