"time","chain1/permissions.db","chain1/wallet/txs.db","chain1/wallet","chain1/blocks/index","chain1/blocks","chain1/database","chain1/entities.db","chain1/chunks/chunks.db","chain1/chunks/data/stream-8b716d263d7e47558fc5a4a9bab2a5bb","chain1/chunks/data/source","chain1/chunks/data","chain1/chunks/collect.db","chain1/chunks","chain1/chainstate","chain1"
"2515.026192426681","60.0","48.0","56.0","80.0","66648.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2520.325753211975","60.0","48.0","56.0","80.0","66648.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2525.2234501838684","60.0","48.0","56.0","80.0","66648.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2530.3951852321625","60.0","48.0","56.0","80.0","66648.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2535.091584682465","60.0","48.0","56.0","80.0","66648.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2540.335966110229","60.0","48.0","56.0","80.0","66648.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2545.145092248917","60.0","48.0","56.0","80.0","66648.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2550.005622625351","60.0","48.0","56.0","80.0","66648.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2555.2362532615657","60.0","48.0","56.0","80.0","66648.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2560.0214035511012","60.0","48.0","56.0","80.0","66648.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","67024.0"
"2565.311962604523","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2570.1364552974696","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2575.4429433345795","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2580.3216531276707","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2585.2530145645137","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2590.4743702411647","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2595.2541525363918","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2600.008701324463","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2605.245875358581","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2610.090812921524","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2615.290686130524","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2620.035228252411","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2625.3132030963893","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2630.1095039844517","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2635.367005109787","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2640.1832509040837","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2645.080588579178","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2650.395904541016","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2655.111456632614","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2660.388548135757","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2665.0423891544337","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2670.2077453136444","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2675.0032374858856","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2680.267966508865","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2685.4141609668727","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2690.249094247818","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2695.036190986633","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2700.3883683681493","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2705.1947050094604","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2710.021826505661","60.0","48.0","56.0","80.0","83032.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83408.0"
"2715.3432683944698","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2720.116250753403","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2725.376805305481","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2730.26370882988","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2735.025097370148","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2740.2382817268367","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2745.0602831840515","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2750.3383169174194","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2755.238248586655","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2760.08420586586","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2765.4908077716827","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83416.0"
"2770.3928475379944","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83416.0"
"2775.222714662552","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83416.0"
"2780.149300813675","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83416.0"
"2785.2245619297028","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2790.081760168076","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2795.4239242076874","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2800.2325394153595","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2805.007778406143","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2810.3380587100983","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83416.0"
"2815.05308508873","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2820.377447128296","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2825.204241514206","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2830.472419500351","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83412.0"
"2835.2993807792664","60.0","48.0","56.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83416.0"
"2840.047986984253","60.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83416.0"
"2845.255271196365","60.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83420.0"
"2850.003249168396","60.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83420.0"
"2855.2782142162323","60.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83420.0"
"2860.0442218780518","60.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83420.0"
"2865.2921969890594","60.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83420.0"
"2870.045261144638","64.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83424.0"
"2875.386156797409","64.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83424.0"
"2880.1260647773743","64.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83424.0"
"2885.444874286652","64.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83424.0"
"2890.135544538498","64.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83424.0"
"2895.47705078125","64.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83424.0"
"2900.3012874126434","64.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83424.0"
"2905.058327436447","64.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83424.0"
"2910.268794059753","64.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83424.0"
"2915.4857094287872","64.0","52.0","60.0","84.0","83036.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","52.0","83424.0"
"2920.234092235565","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"2925.1088984012604","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"2930.454764842987","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"2935.284248113632","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"2940.050797224045","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"2945.4427888393398","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"2950.229127645493","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"2955.497184753418","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"2960.2895770072937","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"2965.0535085201263","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"2970.3130145072937","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"2975.1189680099487","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"2980.480398178101","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"2985.238567352295","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"2990.0119802951813","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"2995.377190589905","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"3000.2989807128906","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"3005.1930453777313","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3010.0439722537994","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3015.3769102096558","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"3020.182406187057","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"3025.081293821335","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"3030.074100255966","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"3035.421079158783","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3040.191725254059","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3045.397061109543","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3050.271763086319","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3055.0346207618713","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3060.411428451538","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"3065.257971048355","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"3070.0639700889587","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"3075.3490982055664","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"3080.20871424675","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"3085.4210801124573","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83432.0"
"3090.254152059555","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3095.067237615585","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3100.313085317612","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3105.0421512126923","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3110.253564596176","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3115.0771436691284","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3120.447338104248","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3125.298533678055","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3130.10573887825","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3135.371672868729","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3140.1504004001617","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3145.3519916534424","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3150.1813702583313","64.0","52.0","60.0","88.0","83040.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3155.426829099655","64.0","52.0","60.0","92.0","83044.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3160.2175385952","64.0","52.0","60.0","92.0","83044.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","83436.0"
"3165.021090745926","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3170.325040340424","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3175.069713830948","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3180.3456094264984","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99824.0"
"3185.1211864948273","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99824.0"
"3190.3595745563507","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99824.0"
"3195.107499599457","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3200.4594945907593","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3205.1517136096954","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3210.434994459152","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3215.207797765732","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3220.463865041733","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3225.215665340424","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3230.0391416549683","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3235.343357563019","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3240.155111074448","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3245.474203109741","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3250.196548938751","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3255.470950126648","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3260.291663646698","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3265.019282817841","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3270.286168575287","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3275.0160789489746","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3280.3188683986664","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99824.0"
"3285.4616961479187","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99824.0"
"3290.320696592331","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99824.0"
"3295.082195043564","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3300.468475818634","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3305.39252948761","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3310.159393787384","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3315.4277460575104","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3320.281129837036","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3325.083534002304","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3330.32567191124","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3335.1165635585785","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3340.394576787949","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3345.403251171112","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3350.187454223633","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3355.0190777778625","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99820.0"
"3360.409544706345","64.0","52.0","60.0","92.0","99428.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99824.0"
"3365.1896920204163","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99832.0"
"3370.071420669556","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99832.0"
"3375.341378211975","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99832.0"
"3380.2221524715424","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99832.0"
"3385.472556591034","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99832.0"
"3390.302165031433","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99832.0"
"3395.1431012153625","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99832.0"
"3400.384365081787","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99832.0"
"3405.2067942619324","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99832.0"
"3410.0676431655884","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99832.0"
"3415.2959685325623","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99832.0"
"3420.106173992157","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99832.0"
"3425.346376180649","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99836.0"
"3430.0742378234863","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","56.0","99836.0"
"3435.2835624217987","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","60.0","99836.0"
"3440.10267162323","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","60.0","99836.0"
"3445.373312473297","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","60.0","99836.0"
"3450.1838977336884","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","60.0","99836.0"
"3455.4037721157074","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","60.0","99836.0"
"3460.0859231948853","68.0","52.0","60.0","96.0","99432.0","16.0","36.0","24.0","4.0","4.0","12.0","24.0","72.0","60.0","99836.0"
