"time","chain1/permissions.db","chain1/wallet/txs.db","chain1/wallet","chain1/blocks/index","chain1/blocks","chain1/database","chain1/entities.db","chain1/chunks/chunks.db","chain1/chunks/data/stream-8b716d263d7e47558fc5a4a9bab2a5bb","chain1/chunks/data/stream-a2188f9ed785b516c3541eb785603085","chain1/chunks/data/source","chain1/chunks/data","chain1/chunks/collect.db","chain1/chunks","chain1/chainstate","chain1"
"1705.3282701969147","52.0","308.0","12032.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62572.0"
"1710.120043516159","52.0","316.0","11656.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62196.0"
"1715.3421924114227","52.0","316.0","11784.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62324.0"
"1720.132574081421","52.0","316.0","11784.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62324.0"
"1725.3897778987885","52.0","316.0","11784.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62324.0"
"1730.1698026657104","52.0","320.0","11272.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61808.0"
"1735.0759716033936","52.0","320.0","11272.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61808.0"
"1740.4806714057922","52.0","320.0","11408.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61948.0"
"1745.3030943870544","52.0","320.0","11536.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62076.0"
"1750.083838224411","52.0","320.0","11536.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62076.0"
"1755.4359755516052","52.0","320.0","11664.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62204.0"
"1760.1773948669434","52.0","320.0","11792.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62332.0"
"1765.3879714012146","52.0","324.0","11404.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61940.0"
"1770.198412656784","52.0","324.0","11672.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62212.0"
"1775.481359243393","52.0","328.0","11156.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61692.0"
"1780.306706905365","52.0","328.0","11156.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61692.0"
"1785.0739810466766","52.0","328.0","11420.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61960.0"
"1790.4374096393585","52.0","328.0","11420.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61960.0"
"1795.0976707935333","52.0","328.0","11420.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61960.0"
"1800.419009923935","52.0","328.0","11676.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62216.0"
"1805.2074642181399","52.0","332.0","11160.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61696.0"
"1810.4345605373385","52.0","332.0","11160.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61696.0"
"1815.2312259674072","52.0","332.0","11428.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61968.0"
"1820.4494757652285","52.0","332.0","11428.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61968.0"
"1825.2210803031921","52.0","332.0","11428.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61968.0"
"1830.131650686264","52.0","332.0","11684.0","64.0","50244.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62224.0"
"1835.3910109996798","52.0","336.0","11168.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61708.0"
"1840.1069436073305","52.0","336.0","11304.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61848.0"
"1845.3959774971008","52.0","336.0","11432.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61976.0"
"1850.166184425354","52.0","336.0","11432.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61976.0"
"1855.3730926513672","52.0","336.0","11564.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62108.0"
"1860.1948170661926","52.0","336.0","11692.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62236.0"
"1865.0023691654205","52.0","336.0","11692.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62236.0"
"1870.319358587265","52.0","336.0","11820.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62364.0"
"1875.1707713603973","52.0","336.0","11948.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62492.0"
"1880.015972852707","52.0","344.0","11308.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61848.0"
"1885.2977840900421","52.0","344.0","11308.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","61848.0"
"1890.164867401123","52.0","344.0","11572.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62116.0"
"1895.4360325336456","52.0","344.0","11572.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62116.0"
"1900.2595579624176","52.0","344.0","11572.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62116.0"
"1905.1201002597809","52.0","344.0","11832.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62376.0"
"1910.4715881347656","52.0","344.0","11832.0","68.0","50248.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","40.0","62376.0"
"1915.3328936100006","52.0","348.0","11188.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","44.0","78124.0"
"1920.3191306591034","52.0","348.0","11452.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","44.0","78392.0"
"1925.239180803299","52.0","352.0","11192.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","44.0","78128.0"
"1930.1267311573029","52.0","352.0","11192.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","44.0","78128.0"
"1935.455567598343","52.0","352.0","11456.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","44.0","78396.0"
"1940.3251025676727","52.0","352.0","11456.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","44.0","78396.0"
"1945.1016073226929","52.0","352.0","11456.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","44.0","78396.0"
"1950.427323102951","52.0","352.0","11716.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78660.0"
"1955.187729597092","52.0","352.0","11716.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78660.0"
"1960.4556350708008","56.0","356.0","10944.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","77888.0"
"1965.1473906040192","56.0","356.0","11208.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78156.0"
"1970.3983154296875","56.0","356.0","11208.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78156.0"
"1975.1407625675201","56.0","356.0","11208.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78156.0"
"1980.4006271362305","56.0","356.0","11464.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78412.0"
"1985.1830639839166","56.0","356.0","11464.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78412.0"
"1990.404518842697","56.0","356.0","11596.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78544.0"
"1995.2075181007385","56.0","356.0","11724.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78672.0"
"2000.4646754264832","56.0","364.0","11340.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78284.0"
"2005.2816667556765","56.0","364.0","11476.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78424.0"
"2010.0981740951536","56.0","364.0","11604.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78552.0"
"2015.3888218402865","56.0","364.0","11604.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78552.0"
"2020.1797506809235","56.0","368.0","11096.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78044.0"
"2025.059987783432","56.0","368.0","11224.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78172.0"
"2030.346952199936","56.0","368.0","11224.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78172.0"
"2035.1351215839386","56.0","368.0","11484.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78432.0"
"2040.4434490203855","56.0","368.0","11484.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78432.0"
"2045.2169559001925","56.0","368.0","11484.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78432.0"
"2050.3981926441197","56.0","372.0","11488.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78436.0"
"2055.168642282486","56.0","372.0","11616.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78564.0"
"2060.4617400169373","56.0","372.0","11616.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78564.0"
"2065.2448210716248","56.0","372.0","11872.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78820.0"
"2070.07498049736","56.0","372.0","11872.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78820.0"
"2075.3720180988307","56.0","372.0","11872.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78820.0"
"2080.135679244995","56.0","372.0","12132.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","79080.0"
"2085.3365964889526","56.0","372.0","12132.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","79080.0"
"2090.174153804779","56.0","372.0","12260.0","68.0","66636.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","79208.0"
"2095.435950994492","56.0","380.0","11628.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78580.0"
"2100.399516105652","56.0","380.0","11628.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78580.0"
"2105.2039589881892","56.0","380.0","11756.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78708.0"
"2110.4956340789795","56.0","380.0","11756.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78708.0"
"2115.281589269638","56.0","380.0","11884.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78836.0"
"2120.0798609256744","56.0","380.0","12016.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78968.0"
"2125.2919671535487","56.0","384.0","11628.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78576.0"
"2130.086150169373","56.0","384.0","11764.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78716.0"
"2135.3906037807465","56.0","384.0","11892.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","76.0","48.0","78844.0"
"2140.152766942978","56.0","388.0","11512.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78468.0"
"2145.3964335918427","56.0","388.0","11512.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78468.0"
"2150.240403413773","56.0","388.0","11640.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78596.0"
"2155.4292466640472","56.0","388.0","11768.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78724.0"
"2160.1597080230717","56.0","388.0","11768.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78724.0"
"2165.48187828064","56.0","392.0","11392.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78348.0"
"2170.2311940193176","56.0","392.0","11392.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78348.0"
"2175.091693162918","56.0","392.0","11520.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78476.0"
"2180.4048342704773","56.0","392.0","11648.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78604.0"
"2185.178091287613","56.0","392.0","11648.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78604.0"
"2190.4444754123692","56.0","392.0","11776.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78732.0"
"2195.1930718421936","56.0","392.0","11904.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78860.0"
"2200.39701795578","56.0","396.0","11132.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78084.0"
"2205.1961550712585","56.0","396.0","11268.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78224.0"
"2210.018094778061","56.0","396.0","11268.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78224.0"
"2215.286512851715","56.0","396.0","11400.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78356.0"
"2220.0965340137477","56.0","396.0","11528.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78484.0"
"2225.3334543704987","56.0","396.0","11656.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78612.0"
"2230.033076763153","56.0","396.0","11784.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78740.0"
"2235.2761516571045","56.0","396.0","11784.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78740.0"
"2240.03812623024","56.0","396.0","11912.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78868.0"
"2245.237689733505","56.0","404.0","11528.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78480.0"
"2250.0579657554626","56.0","404.0","11664.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78620.0"
"2255.2635385990147","56.0","404.0","11796.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78752.0"
"2260.4717962741847","56.0","404.0","11924.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78880.0"
"2265.212328672409","56.0","404.0","11924.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78880.0"
"2270.444976568222","56.0","404.0","12052.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","79008.0"
"2275.282701253891","56.0","404.0","12180.0","72.0","66640.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","79136.0"
"2280.048059463501","56.0","408.0","11664.0","76.0","66644.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78620.0"
"2285.320311307907","56.0","408.0","11664.0","76.0","66644.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78620.0"
"2290.0655982494354","56.0","408.0","11928.0","76.0","66644.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78888.0"
"2295.279989719391","56.0","412.0","11028.0","76.0","66644.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","77984.0"
"2300.1451036930084","56.0","412.0","11028.0","76.0","66644.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","77984.0"
"2305.34742975235","56.0","412.0","11296.0","76.0","66644.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78256.0"
"2310.088743686676","56.0","412.0","11296.0","76.0","66644.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78256.0"
"2315.4010937213893","56.0","412.0","11424.0","76.0","66644.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78384.0"
"2320.1747567653656","56.0","412.0","11552.0","76.0","66644.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78512.0"
"2325.4816596508026","56.0","412.0","11552.0","76.0","66644.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78512.0"
"2330.241843700409","56.0","412.0","11680.0","76.0","66644.0","16.0","32.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78640.0"
"2335.0810983181","56.0","420.0","11168.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78128.0"
"2340.419129371643","56.0","420.0","11304.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78268.0"
"2345.261669635773","56.0","420.0","11436.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78400.0"
"2350.0605590343475","56.0","420.0","11436.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78400.0"
"2355.298356294632","56.0","420.0","10916.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","77880.0"
"2360.1885251998897","56.0","420.0","11180.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78144.0"
"2365.47997879982","56.0","420.0","11180.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78144.0"
"2370.250241518021","56.0","420.0","11180.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78144.0"
"2375.067130088806","56.0","420.0","11436.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78400.0"
"2380.360565662384","56.0","420.0","11436.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","48.0","78400.0"
"2385.112506389618","56.0","428.0","11180.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78148.0"
"2390.469334363937","56.0","428.0","11448.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78420.0"
"2395.253066062927","56.0","428.0","11448.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78420.0"
"2400.083390951157","56.0","428.0","11448.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78420.0"
"2405.3875060081477","56.0","428.0","11576.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78548.0"
"2410.159582853317","56.0","428.0","11704.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78676.0"
"2415.422705411911","56.0","428.0","11704.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78676.0"
"2420.2452867031093","60.0","432.0","11452.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78428.0"
"2425.051987171173","60.0","432.0","11452.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78428.0"
"2430.3605060577397","60.0","432.0","11452.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78428.0"
"2435.2855622768398","60.0","432.0","11580.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78556.0"
"2440.033113241196","60.0","432.0","11712.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78688.0"
"2445.260684967041","60.0","436.0","11196.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78172.0"
"2450.1158649921413","60.0","436.0","11332.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78308.0"
"2455.3335185050964","60.0","436.0","11460.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78436.0"
"2460.121678829193","60.0","436.0","11588.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78564.0"
"2465.458255290985","60.0","436.0","11588.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78564.0"
"2470.1520674228673","60.0","436.0","11716.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78692.0"
"2475.444538116455","60.0","436.0","11716.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78692.0"
"2480.235679149628","60.0","440.0","11080.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78056.0"
"2485.493549823761","60.0","440.0","11212.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78188.0"
"2490.259537935257","60.0","440.0","11212.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78188.0"
"2495.068631649017","60.0","440.0","11340.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78316.0"
"2500.3163743019104","60.0","440.0","11468.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78444.0"
"2505.0459866523747","60.0","440.0","11468.0","76.0","66644.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78444.0"
"2510.297097206116","60.0","448.0","11084.0","80.0","66648.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78060.0"
"2515.026192426681","60.0","448.0","11220.0","80.0","66648.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78200.0"
"2520.325753211975","60.0","448.0","11348.0","80.0","66648.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78328.0"
"2525.2234501838684","60.0","448.0","11348.0","80.0","66648.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78328.0"
"2530.3951852321625","60.0","452.0","11220.0","80.0","66648.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78196.0"
"2535.091584682465","60.0","452.0","11356.0","80.0","66648.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78336.0"
"2540.335966110229","60.0","452.0","11356.0","80.0","66648.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78336.0"
"2545.145092248917","60.0","452.0","11484.0","80.0","66648.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78464.0"
"2550.005622625351","60.0","452.0","11612.0","80.0","66648.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78592.0"
"2555.2362532615657","60.0","452.0","11612.0","80.0","66648.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78592.0"
"2560.0214035511012","60.0","452.0","11612.0","80.0","66648.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","78592.0"
"2565.311962604523","60.0","456.0","11352.0","80.0","83032.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","94712.0"
"2570.1364552974696","60.0","456.0","11352.0","80.0","83032.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","94712.0"
"2575.4429433345795","60.0","456.0","11352.0","80.0","83032.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","94712.0"
"2580.3216531276707","60.0","456.0","11620.0","80.0","83032.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","94984.0"
"2585.2530145645137","60.0","456.0","11620.0","80.0","83032.0","16.0","36.0","28.0","4.0","4.0","4.0","16.0","24.0","80.0","52.0","94984.0"
