"time","chain1/permissions.db","chain1/wallet/txs.db","chain1/wallet","chain1/blocks/index","chain1/blocks","chain1/database","chain1/entities.db","chain1/chunks/chunks.db","chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed","chain1/chunks/data/stream-28cad8bdef17a3852fe39ec50bf2c006","chain1/chunks/data/stream-58cb719ec3ff4ed838e3bdd6b6ff4471","chain1/chunks/data/source","chain1/chunks/data","chain1/chunks/collect.db","chain1/chunks","chain1/chainstate","chain1"
"6450.361852645874","92.0","940.0","1324.0","148.0","17560.0","16.0","48.0","156.0","4.0","55304.0","54280.0","4.0","109596.0","252.0","110184.0","80.0","129424.0"
"6455.1157977581015","92.0","940.0","1324.0","148.0","17560.0","16.0","48.0","156.0","4.0","55304.0","54280.0","4.0","109596.0","252.0","110184.0","80.0","129424.0"
"6460.385279893874","92.0","948.0","1328.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","252.0","112232.0","84.0","131476.0"
"6465.202861785889","92.0","948.0","1332.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","252.0","112232.0","84.0","131480.0"
"6470.047788619995","92.0","948.0","1332.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","252.0","112232.0","84.0","131480.0"
"6475.289768457414","92.0","948.0","1332.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131484.0"
"6480.494315862657","92.0","948.0","1332.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131488.0"
"6485.236181259155","92.0","948.0","1332.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131488.0"
"6490.46064043045","92.0","948.0","1332.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131488.0"
"6495.170256614685","92.0","952.0","1332.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131484.0"
"6500.391201019287","92.0","952.0","1332.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131484.0"
"6505.180837392806","92.0","952.0","1340.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131492.0"
"6510.4274122715005","92.0","952.0","1340.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131492.0"
"6515.138442754746","92.0","952.0","1340.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131492.0"
"6520.349181652069","92.0","952.0","1340.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131496.0"
"6525.135765075684","92.0","952.0","1340.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131496.0"
"6530.3249118328085","92.0","952.0","1340.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131496.0"
"6535.045795917511","92.0","952.0","1340.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131496.0"
"6540.292466163635","92.0","952.0","1340.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131496.0"
"6545.041115999223","92.0","952.0","1340.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131496.0"
"6550.265749931335","92.0","952.0","1340.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","55304.0","4.0","111644.0","256.0","112236.0","84.0","131496.0"
"6555.013915300368","92.0","960.0","1344.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","56328.0","4.0","112668.0","256.0","113260.0","84.0","132520.0"
"6560.284468173981","92.0","960.0","1348.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","56328.0","4.0","112668.0","256.0","113264.0","84.0","132528.0"
"6565.054353713989","92.0","960.0","1348.0","148.0","17560.0","16.0","48.0","156.0","4.0","56328.0","56328.0","4.0","112668.0","256.0","113264.0","84.0","132532.0"
"6570.345743179321","92.0","960.0","1352.0","148.0","17560.0","16.0","48.0","156.0","4.0","57352.0","56328.0","4.0","113692.0","256.0","114288.0","84.0","133556.0"
"6575.047034025191","92.0","960.0","1352.0","148.0","17560.0","16.0","48.0","156.0","4.0","57352.0","56328.0","4.0","113692.0","256.0","114288.0","84.0","133556.0"
"6580.341502428056","92.0","960.0","1352.0","148.0","17560.0","16.0","48.0","156.0","4.0","57352.0","56328.0","4.0","113692.0","256.0","114288.0","84.0","133556.0"
"6585.112780809402","92.0","960.0","1352.0","148.0","17560.0","16.0","48.0","156.0","4.0","57352.0","56328.0","4.0","113692.0","256.0","114288.0","84.0","133556.0"
"6590.438820600511","92.0","960.0","1352.0","148.0","17560.0","16.0","48.0","156.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114292.0","84.0","133560.0"
"6595.1433403491965","92.0","960.0","1352.0","148.0","17560.0","16.0","48.0","156.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114292.0","84.0","133560.0"
"6600.404487609863","92.0","960.0","1352.0","148.0","17560.0","16.0","48.0","156.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114292.0","84.0","133560.0"
"6605.153256416321","92.0","960.0","1352.0","148.0","17560.0","16.0","48.0","156.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114292.0","84.0","133560.0"
"6610.369724750519","92.0","968.0","1356.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133572.0"
"6615.115292310716","92.0","968.0","1360.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133576.0"
"6620.272980451585","92.0","968.0","1360.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133576.0"
"6625.146282672882","92.0","968.0","1360.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133576.0"
"6630.333209753037","92.0","972.0","1360.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133576.0"
"6635.486680030823","92.0","972.0","1364.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133584.0"
"6640.213425159454","92.0","972.0","1368.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133588.0"
"6645.029644012451","92.0","972.0","1368.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133588.0"
"6650.288377761841","92.0","972.0","1368.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133588.0"
"6655.045178413391","92.0","972.0","1368.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133588.0"
"6660.323662042619","92.0","972.0","1368.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133588.0"
"6665.12064409256","92.0","972.0","1368.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133588.0"
"6670.378869295121","92.0","972.0","1368.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133588.0"
"6675.179847717285","92.0","972.0","1368.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","56328.0","4.0","113692.0","260.0","114296.0","84.0","133588.0"
"6680.40459704399","96.0","976.0","1368.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","57352.0","4.0","114716.0","260.0","115320.0","84.0","134616.0"
"6685.206273794173","96.0","976.0","1372.0","152.0","17564.0","16.0","48.0","160.0","4.0","57352.0","57352.0","4.0","114716.0","260.0","115320.0","84.0","134620.0"
"6690.414260149001","96.0","980.0","1372.0","152.0","17564.0","16.0","48.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","260.0","116344.0","84.0","135644.0"
"6695.171922206879","96.0","980.0","1372.0","152.0","17564.0","16.0","48.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","260.0","116344.0","84.0","135644.0"
"6700.365749835968","96.0","980.0","1376.0","152.0","17564.0","16.0","48.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116348.0","84.0","135652.0"
"6705.262257575989","96.0","980.0","1376.0","152.0","17564.0","16.0","48.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135656.0"
"6710.018293380737","96.0","980.0","1376.0","152.0","17564.0","16.0","48.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135656.0"
"6715.376444816589","96.0","980.0","1376.0","152.0","17564.0","16.0","48.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135656.0"
"6720.214838266374","96.0","984.0","1384.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135672.0"
"6725.493894100189","96.0","984.0","1384.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135672.0"
"6730.298201084137","96.0","984.0","1384.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135672.0"
"6735.021592140198","96.0","984.0","1384.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135672.0"
"6740.245743274689","96.0","984.0","1384.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135672.0"
"6745.019595861436","96.0","988.0","1384.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135668.0"
"6750.220635175706","96.0","988.0","1388.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135676.0"
"6755.0257556438455","96.0","988.0","1388.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135676.0"
"6760.2625358104715","96.0","988.0","1388.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135676.0"
"6765.116637468337","96.0","988.0","1388.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135676.0"
"6770.317159175873","96.0","988.0","1388.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135676.0"
"6775.079688310622","96.0","988.0","1388.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","57352.0","4.0","115740.0","264.0","116352.0","84.0","135676.0"
"6780.322840213776","96.0","992.0","1388.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","58376.0","4.0","116764.0","264.0","117376.0","84.0","136696.0"
"6785.077209472656","96.0","992.0","1396.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","58376.0","4.0","116764.0","264.0","117376.0","84.0","136704.0"
"6790.309770107269","96.0","992.0","1396.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","58376.0","4.0","116764.0","264.0","117376.0","84.0","136704.0"
"6795.066953420638","96.0","992.0","1396.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","58376.0","4.0","116764.0","264.0","117376.0","84.0","136704.0"
"6800.3773403167725","96.0","992.0","1396.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","58376.0","4.0","116764.0","264.0","117376.0","84.0","136704.0"
"6805.165277242661","96.0","992.0","1396.0","152.0","17564.0","16.0","52.0","160.0","4.0","58376.0","58376.0","4.0","116764.0","264.0","117376.0","84.0","136704.0"
"6810.429748535156","96.0","996.0","1400.0","152.0","17564.0","16.0","52.0","164.0","4.0","58376.0","58376.0","4.0","116764.0","264.0","117380.0","84.0","136712.0"
"6815.254325389862","96.0","996.0","1400.0","152.0","17564.0","16.0","52.0","164.0","4.0","58376.0","58376.0","4.0","116764.0","264.0","117380.0","84.0","136716.0"
"6820.03324174881","96.0","996.0","1400.0","152.0","17564.0","16.0","52.0","164.0","4.0","58376.0","58376.0","4.0","116764.0","264.0","117380.0","84.0","136716.0"
"6825.388721227647","96.0","996.0","1400.0","152.0","17564.0","16.0","52.0","164.0","4.0","58376.0","58376.0","4.0","116764.0","268.0","117384.0","84.0","136720.0"
"6830.234874248505","96.0","996.0","1400.0","152.0","17564.0","16.0","52.0","164.0","4.0","58376.0","58376.0","4.0","116764.0","268.0","117384.0","84.0","136720.0"
"6835.500236749648","96.0","996.0","1400.0","152.0","17564.0","16.0","52.0","164.0","4.0","58376.0","58376.0","4.0","116764.0","268.0","117384.0","84.0","136720.0"
"6840.255620956421","96.0","996.0","1400.0","152.0","17564.0","16.0","52.0","164.0","4.0","58376.0","58376.0","4.0","116764.0","268.0","117384.0","84.0","136720.0"
"6845.052669048309","96.0","996.0","1400.0","152.0","17564.0","16.0","52.0","164.0","4.0","58376.0","58376.0","4.0","116764.0","268.0","117384.0","84.0","136720.0"
"6850.30296111107","96.0","1000.0","1400.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","58376.0","4.0","117788.0","268.0","118408.0","84.0","137748.0"
"6855.044809103011","96.0","1000.0","1408.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","58376.0","4.0","117788.0","268.0","118412.0","84.0","137760.0"
"6860.301770210266","96.0","1000.0","1408.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","58376.0","4.0","117788.0","268.0","118412.0","84.0","137760.0"
"6865.104445695876","96.0","1000.0","1408.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","58376.0","4.0","117788.0","268.0","118412.0","84.0","137760.0"
"6870.435574531555","96.0","1000.0","1408.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","58376.0","4.0","117788.0","268.0","118412.0","84.0","137760.0"
"6875.194296836853","96.0","1004.0","1408.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","58376.0","4.0","117788.0","268.0","118412.0","84.0","137756.0"
"6880.492633104323","96.0","1004.0","1408.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","58376.0","4.0","117788.0","268.0","118412.0","84.0","137756.0"
"6885.276424884796","96.0","1004.0","1412.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","58376.0","4.0","117788.0","268.0","118412.0","84.0","137760.0"
"6890.0638802051535","96.0","1004.0","1412.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","58376.0","4.0","117788.0","268.0","118412.0","84.0","137760.0"
"6895.329430580139","96.0","1004.0","1412.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","58376.0","4.0","117788.0","268.0","118412.0","84.0","137760.0"
"6900.4972121715555","96.0","1004.0","1412.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","58376.0","4.0","117788.0","268.0","118412.0","84.0","137760.0"
"6905.269326925279","96.0","1008.0","1412.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","59400.0","4.0","118812.0","268.0","119436.0","84.0","138784.0"
"6910.485867023468","96.0","1008.0","1416.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","59400.0","4.0","118812.0","268.0","119436.0","84.0","138788.0"
"6915.206824541093","96.0","1008.0","1416.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","59400.0","4.0","118812.0","268.0","119436.0","84.0","138792.0"
"6920.021230459212","96.0","1008.0","1416.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","59400.0","4.0","118812.0","268.0","119436.0","84.0","138792.0"
"6925.372638463975","96.0","1008.0","1420.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","59400.0","4.0","118812.0","268.0","119436.0","84.0","138796.0"
"6930.1806640625","96.0","1008.0","1420.0","156.0","17568.0","16.0","52.0","164.0","4.0","59400.0","59400.0","4.0","118812.0","268.0","119436.0","84.0","138796.0"
"6935.465815305711","96.0","1012.0","1420.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","268.0","120460.0","84.0","139816.0"
"6940.354245901109","96.0","1012.0","1420.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","268.0","120460.0","84.0","139816.0"
"6945.311648130418","96.0","1012.0","1424.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","84.0","139824.0"
"6950.123429298401","96.0","1012.0","1424.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","84.0","139824.0"
"6955.480636835097","96.0","1012.0","1424.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","84.0","139824.0"
"6960.313895940782","96.0","1012.0","1424.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","84.0","139824.0"
"6965.196110248566","96.0","1012.0","1424.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","84.0","139828.0"
"6970.007677316667","96.0","1016.0","1428.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","88.0","139832.0"
"6975.345244884491","96.0","1016.0","1428.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","88.0","139832.0"
"6980.1309633255005","96.0","1016.0","1428.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","88.0","139832.0"
"6985.461246013641","96.0","1016.0","1428.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","88.0","139832.0"
"6990.2588839530945","96.0","1016.0","1432.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","88.0","139836.0"
"6995.017188787459","96.0","1016.0","1432.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","88.0","139836.0"
"7000.302329301833","96.0","1016.0","1432.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","88.0","139840.0"
"7005.148265600205","96.0","1016.0","1432.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","88.0","139840.0"
"7010.0173535346985","96.0","1016.0","1432.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120464.0","88.0","139840.0"
"7015.378503084184","96.0","1016.0","1432.0","156.0","17568.0","16.0","52.0","164.0","4.0","60424.0","59400.0","4.0","119836.0","272.0","120468.0","88.0","139844.0"
"7020.190829038621","96.0","1024.0","1436.0","156.0","17568.0","16.0","52.0","168.0","4.0","60424.0","60424.0","4.0","120860.0","272.0","121496.0","88.0","140872.0"
"7025.462293386458","96.0","1024.0","1440.0","156.0","17568.0","16.0","52.0","168.0","4.0","60424.0","60424.0","4.0","120860.0","272.0","121496.0","88.0","140876.0"
"7030.245768547058","96.0","1024.0","1440.0","156.0","17568.0","16.0","52.0","168.0","4.0","60424.0","60424.0","4.0","120860.0","272.0","121496.0","88.0","140876.0"
"7035.029625415802","96.0","1024.0","1440.0","156.0","17568.0","16.0","52.0","168.0","4.0","60424.0","60424.0","4.0","120860.0","272.0","121496.0","88.0","140876.0"
"7040.260643482208","96.0","1024.0","1440.0","156.0","17568.0","16.0","52.0","168.0","4.0","60424.0","60424.0","4.0","120860.0","272.0","121496.0","88.0","140876.0"
"7045.029201507568","96.0","1024.0","1440.0","156.0","17568.0","16.0","52.0","168.0","4.0","60424.0","60424.0","4.0","120860.0","272.0","121496.0","88.0","140876.0"
"7050.162439584731","96.0","1024.0","1440.0","156.0","17568.0","16.0","52.0","168.0","4.0","60424.0","60424.0","4.0","120860.0","272.0","121496.0","88.0","140876.0"
"7055.380304336548","96.0","1024.0","1440.0","156.0","17568.0","16.0","52.0","168.0","4.0","60424.0","60424.0","4.0","120860.0","272.0","121496.0","88.0","140876.0"
"7060.0731308460245","96.0","1028.0","1444.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141916.0"
"7065.325402259827","96.0","1028.0","1444.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141916.0"
"7070.484412908553","96.0","1028.0","1448.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141920.0"
"7075.244328260423","96.0","1028.0","1448.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141920.0"
"7080.4891641139975","96.0","1028.0","1448.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141920.0"
"7085.1743936538705","96.0","1032.0","1448.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141916.0"
"7090.454372882843","96.0","1032.0","1452.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141920.0"
"7095.174856424333","96.0","1032.0","1452.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141920.0"
"7100.349184989929","96.0","1032.0","1452.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141920.0"
"7105.0617225170145","96.0","1032.0","1452.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141920.0"
"7110.277814865112","96.0","1032.0","1452.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141920.0"
"7115.006295681","96.0","1032.0","1452.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141920.0"
"7120.201221704482","96.0","1032.0","1452.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141920.0"
"7125.494861125946","100.0","1040.0","1456.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141928.0"
"7130.182277917863","100.0","1040.0","1460.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141936.0"
"7135.388684511186","100.0","1040.0","1464.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141940.0"
"7140.089207172394","100.0","1040.0","1464.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141940.0"
"7145.353726863861","100.0","1040.0","1464.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141940.0"
"7150.045742511749","100.0","1040.0","1464.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","60424.0","4.0","121884.0","276.0","122524.0","88.0","141940.0"
"7155.348565816878","100.0","1044.0","1464.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","61448.0","4.0","122908.0","276.0","123548.0","88.0","142964.0"
"7160.148267507552","100.0","1044.0","1468.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","61448.0","4.0","122908.0","276.0","123548.0","88.0","142968.0"
"7165.353939771651","100.0","1044.0","1468.0","160.0","17572.0","16.0","52.0","168.0","4.0","61448.0","61448.0","4.0","122908.0","280.0","123556.0","88.0","142980.0"
"7170.116358518601","100.0","1044.0","1464.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","143996.0"
"7175.450778722762","100.0","1044.0","1464.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","143996.0"
"7180.1599695682535","100.0","1044.0","1468.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","144000.0"
"7185.467239141463","100.0","1044.0","1468.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","144004.0"
"7190.290501117706","100.0","1044.0","1468.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","144004.0"
"7195.080990791321","100.0","1044.0","1468.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","144004.0"
"7200.425686836243","100.0","1048.0","1468.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","144000.0"
"7205.210868120194","100.0","1048.0","1468.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","144000.0"
"7210.361763000488","100.0","1048.0","1476.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","144008.0"
"7215.132521390916","100.0","1048.0","1476.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","144008.0"
"7220.343642234802","100.0","1048.0","1476.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","144008.0"
"7225.043212413788","100.0","1048.0","1476.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","144008.0"
"7230.2526404857645","100.0","1048.0","1476.0","160.0","17572.0","16.0","52.0","168.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124580.0","88.0","144012.0"
"7235.444071531297","100.0","1052.0","1476.0","160.0","17572.0","16.0","52.0","172.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124584.0","88.0","144012.0"
"7240.270931959151","100.0","1052.0","1480.0","160.0","17572.0","16.0","52.0","172.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124584.0","88.0","144016.0"
"7245.106366634369","100.0","1052.0","1480.0","160.0","17572.0","16.0","52.0","172.0","4.0","62472.0","61448.0","4.0","123932.0","280.0","124584.0","88.0","144016.0"
