"time","chain1/permissions.db","chain1/wallet/txs.db","chain1/wallet","chain1/blocks/index","chain1/blocks","chain1/database","chain1/entities.db","chain1/chunks/chunks.db","chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed","chain1/chunks/data/source","chain1/chunks/data","chain1/chunks/collect.db","chain1/chunks","chain1/chainstate","chain1"
"9440.040457725523","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18224.0"
"9445.465184688568","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18224.0"
"9450.159384965897","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18224.0"
"9455.485731124878","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18224.0"
"9460.341878414154","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18228.0"
"9465.264641046524","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18228.0"
"9470.485625743866","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18228.0"
"9475.373189687729","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18224.0"
"9480.134207487106","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18224.0"
"9485.42101264","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18224.0"
"9490.216444015505","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18224.0"
"9495.08314704895","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18224.0"
"9500.472650051115","120.0","88.0","96.0","200.0","17612.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","104.0","18224.0"
"9505.292401313782","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18232.0"
"9510.106783866882","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18232.0"
"9515.404611349106","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18232.0"
"9520.158470869064","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18232.0"
"9525.103573322296","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18232.0"
"9530.425748586656","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18232.0"
"9535.322828054428","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18232.0"
"9540.113256692886","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18232.0"
"9545.430243492126","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9550.249477148056","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9555.044350385666","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9560.342282295229","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9565.22556424141","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9570.083118200302","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9575.46755743027","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9580.319364070892","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9585.236649751663","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9590.489241838455","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9595.31034207344","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9600.167698383333","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9605.464648485184","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9610.272870779036","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18236.0"
"9615.082026720047","120.0","88.0","96.0","204.0","17616.0","16.0","56.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9620.346181869509","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9625.2152428627","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9630.061266183853","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9635.417522907255","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9640.1618373394","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9645.027274131777","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9650.306827545166","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9655.120214700699","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9660.391209363936","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9665.233283042908","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9670.49776315689","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9675.313603401184","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9680.068789720535","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9685.45932173729","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9690.3169362545","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18240.0"
"9695.280860424042","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18244.0"
"9700.017744779587","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18244.0"
"9705.37929058075","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18244.0"
"9710.257694244383","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18244.0"
"9715.02738761902","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18244.0"
"9720.394773721695","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18244.0"
"9725.319961309433","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18244.0"
"9730.218155622482","120.0","88.0","96.0","204.0","17616.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","80.0","108.0","18244.0"
"9735.108354091644","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","84.0","108.0","18248.0"
"9740.420294523241","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","84.0","108.0","18248.0"
"9745.096641778946","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","84.0","108.0","18248.0"
"9750.118729829788","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","84.0","108.0","18248.0"
"9755.10009908676","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","84.0","108.0","18248.0"
"9760.39327454567","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","84.0","108.0","18248.0"
"9765.251979351044","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","84.0","108.0","18248.0"
"9770.142499685287","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18252.0"
"9775.420305252077","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18252.0"
"9780.247747421263","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18252.0"
"9785.211747169496","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18252.0"
"9790.187343597412","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18252.0"
"9795.090275287628","120.0","88.0","96.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9800.432654619217","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9805.29068684578","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9810.122926950457","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9815.486785650251","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9820.297260284424","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9825.111061811447","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9830.493521213531","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9835.26631641388","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9840.078147411346","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9845.35571718216","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9850.122950315475","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9855.40663909912","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9860.407472848892","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18260.0"
"9865.314366579056","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9870.202346563341","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18256.0"
"9875.049662351608","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18260.0"
"9880.35183429718","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18260.0"
"9885.315237283708","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18260.0"
"9890.18895626068","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18260.0"
"9895.458761453629","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18260.0"
"9900.344641208647","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18260.0"
"9905.142499685287","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18260.0"
"9910.34463620186","120.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18260.0"
"9915.364655971529","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18260.0"
"9920.112139701845","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18260.0"
"9925.461881637571","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9930.26963019371","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9935.11665225029","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9940.01610612869","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9945.435386657717","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9950.204328775406","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9955.125780582428","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9960.49595785141","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9965.27671790123","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9970.104822635649","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9975.009548187256","124.0","92.0","100.0","208.0","17620.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9980.373421669006","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9985.269645690918","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18264.0"
"9990.214049100876","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18268.0"
"9995.035582780838","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18268.0"
"10000.279840230942","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18268.0"
"10005.193960189821","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18268.0"
"10010.463138580322","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18268.0"
"10015.405266284944","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18268.0"
"10020.206716060638","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","108.0","18268.0"
"10025.057508707048","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18268.0"
"10030.365223884584","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18268.0"
"10035.35055589676","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18268.0"
"10040.117618560793","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18268.0"
"10045.037842750551","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18268.0"
"10050.394901514052","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10055.258741378784","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10060.021035671234","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10065.402332782744","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10070.322217702866","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10075.236679792404","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10080.092923402786","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10085.393613815308","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10090.163999080658","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10095.135073661804","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10100.464159727097","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10105.346788406372","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10110.188923597336","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10115.02518582344","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10120.309200286863","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10125.241863727571","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10130.062300682068","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10135.342212200163","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10140.168568372726","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10145.017046928406","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10150.430269002914","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10155.26185274124","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10160.121341466904","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10165.480275630953","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10170.346752166748","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10175.185451984406","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10180.031537055971","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10185.001135110855","124.0","92.0","100.0","212.0","17624.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18272.0"
"10190.339411020279","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10195.20514035225","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10200.00685763359","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10205.496151208878","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10210.217002153397","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10215.136662244797","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10220.423588991165","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10225.21531033516","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10230.005758523941","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10235.432742357254","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10240.105168819427","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10245.421700239182","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10250.363685369492","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10255.222841501236","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10260.40517783165","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10265.293990135191","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10270.020693778992","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10275.323458433151","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10280.040228128431","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10285.284673452376","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10290.133724212646","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10295.483463525772","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10300.214539289474","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10305.01544380188","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10310.322183609007","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10315.113570213318","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10320.337016105652","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10325.106829404831","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10330.309238910677","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10335.160422563553","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10340.344106197355","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10345.16464519501","124.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18276.0"
"10350.425188779831","128.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10355.228578329086","128.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10360.479788541794","128.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10365.4291741848","128.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18280.0"
"10370.176477432253","128.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18284.0"
"10375.400634288788","128.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18284.0"
"10380.155726909636","128.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18284.0"
"10385.418991565704","128.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18284.0"
"10390.22966504097","128.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18284.0"
"10395.423397302628","128.0","92.0","100.0","216.0","17628.0","16.0","60.0","24.0","4.0","4.0","12.0","24.0","88.0","112.0","18284.0"
